Id Cuenta;Marca;Nombre;Cantidad;precioCompra;precioVenta;tipoPedido;;;
2792;Marca_5;Producto_3509;60;1.12003004E7;1.12003004E7;COMPRA;;;
750;Marca_5;Producto_1605;78;1.12003004E7;1.12003004E7;COMPRA;;;
767;Marca_5;Producto_1242;82;1.12003004E7;1.12003004E7;BAJA;;;
3260;Marca_5;Producto_4145;50;1.12003004E7;1.12003004E7;ALTA;;;
800;Marca_2;Producto_2360;1;1.12003004E7;1.12003004E7;ALTA;;;
2165;Marca_1;Producto_1367;81;1.12003004E7;1.12003004E7;ALTA;;;
3133;Marca_4;Producto_1033;53;1.12003004E7;1.12003004E7;VENTA;;;
1399;Marca_4;Producto_3104;81;1.12003004E7;1.12003004E7;ALTA;;;
3116;Marca_4;Producto_3689;1;1.12003004E7;1.12003004E7;VENTA;;;
840;Marca_2;Producto_3555;36;1.12003004E7;1.12003004E7;VENTA;;;
2602;Marca_3;Producto_1482;5;1.12003004E7;1.12003004E7;BAJA;;;
585;Marca_4;Producto_830;2;1.12003004E7;1.12003004E7;BAJA;;;
3094;Marca_2;Producto_3960;23;1.12003004E7;1.12003004E7;BAJA;;;
531;Marca_2;Producto_2742;7;1.12003004E7;1.12003004E7;VENTA;;;
1518;Marca_3;Producto_2930;14;1.12003004E7;1.12003004E7;COMPRA;;;
1757;Marca_1;Producto_60;3;1.12003004E7;1.12003004E7;VENTA;;;
3604;Marca_2;Producto_3735;4;1.12003004E7;1.12003004E7;COMPRA;;;
3030;Marca_5;Producto_1815;42;1.12003004E7;1.12003004E7;VENTA;;;
2482;Marca_3;Producto_3793;35;1.12003004E7;1.12003004E7;ALTA;;;
676;Marca_3;Producto_3156;35;1.12003004E7;1.12003004E7;ALTA;;;
2380;Marca_3;Producto_477;58;1.12003004E7;1.12003004E7;BAJA;;;
3291;Marca_1;Producto_3346;24;1.12003004E7;1.12003004E7;ALTA;;;
2688;Marca_2;Producto_497;2;1.12003004E7;1.12003004E7;BAJA;;;
1820;Marca_4;Producto_1401;55;1.12003004E7;1.12003004E7;ALTA;;;
1112;Marca_4;Producto_2543;42;1.12003004E7;1.12003004E7;VENTA;;;
3618;Marca_5;Producto_295;34;1.12003004E7;1.12003004E7;ALTA;;;
1084;Marca_4;Producto_2791;32;1.12003004E7;1.12003004E7;ALTA;;;
18;Marca_5;Producto_1147;12;1.12003004E7;1.12003004E7;ALTA;;;
2099;Marca_2;Producto_2628;39;1.12003004E7;1.12003004E7;ALTA;;;
2587;Marca_5;Producto_4488;33;1.12003004E7;1.12003004E7;VENTA;;;
2120;Marca_4;Producto_2617;17;1.12003004E7;1.12003004E7;ALTA;;;
328;Marca_2;Producto_1551;44;1.12003004E7;1.12003004E7;ALTA;;;
1958;Marca_4;Producto_2761;3;1.12003004E7;1.12003004E7;VENTA;;;
1779;Marca_4;Producto_2820;7;1.12003004E7;1.12003004E7;VENTA;;;
3500;Marca_4;Producto_509;7;1.12003004E7;1.12003004E7;COMPRA;;;
2776;Marca_4;Producto_1774;25;1.12003004E7;1.12003004E7;ALTA;;;
1068;Marca_5;Producto_2604;22;1.12003004E7;1.12003004E7;ALTA;;;
2878;Marca_2;Producto_2371;3;1.12003004E7;1.12003004E7;ALTA;;;
2702;Marca_4;Producto_2530;67;1.12003004E7;1.12003004E7;BAJA;;;
3067;Marca_1;Producto_718;3;1.12003004E7;1.12003004E7;BAJA;;;
913;Marca_1;Producto_1407;1;1.12003004E7;1.12003004E7;ALTA;;;
3050;Marca_3;Producto_654;11;1.12003004E7;1.12003004E7;BAJA;;;
3911;Marca_1;Producto_1588;1;1.12003004E7;1.12003004E7;ALTA;;;
862;Marca_4;Producto_3175;36;1.12003004E7;1.12003004E7;BAJA;;;
2398;Marca_5;Producto_526;26;1.12003004E7;1.12003004E7;ALTA;;;
274;Marca_4;Producto_132;21;1.12003004E7;1.12003004E7;ALTA;;;
1672;Marca_1;Producto_1961;9;1.12003004E7;1.12003004E7;BAJA;;;
2951;Marca_5;Producto_2527;14;1.12003004E7;1.12003004E7;BAJA;;;
1691;Marca_2;Producto_315;8;1.12003004E7;1.12003004E7;VENTA;;;
2671;Marca_3;Producto_1151;10;1.12003004E7;1.12003004E7;COMPRA;;;
2782;Marca_5;Producto_4708;18;1.12003004E7;1.12003004E7;BAJA;;;
3676;Marca_1;Producto_4828;34;1.12003004E7;1.12003004E7;VENTA;;;
2899;Marca_5;Producto_3976;8;1.12003004E7;1.12003004E7;ALTA;;;
1470;Marca_2;Producto_3625;87;1.12003004E7;1.12003004E7;VENTA;;;
117;Marca_3;Producto_1106;2;1.12003004E7;1.12003004E7;VENTA;;;
2655;Marca_1;Producto_2906;23;1.12003004E7;1.12003004E7;ALTA;;;
2355;Marca_3;Producto_3888;8;1.12003004E7;1.12003004E7;ALTA;;;
1752;Marca_3;Producto_3511;5;1.12003004E7;1.12003004E7;COMPRA;;;
2392;Marca_5;Producto_3802;6;1.12003004E7;1.12003004E7;BAJA;;;
2772;Marca_1;Producto_542;12;1.12003004E7;1.12003004E7;ALTA;;;
2626;Marca_5;Producto_57;4;1.12003004E7;1.12003004E7;BAJA;;;
556;Marca_3;Producto_3306;14;1.12003004E7;1.12003004E7;ALTA;;;
3219;Marca_1;Producto_4026;22;1.12003004E7;1.12003004E7;ALTA;;;
3670;Marca_1;Producto_154;7;1.12003004E7;1.12003004E7;ALTA;;;
2822;Marca_3;Producto_3975;24;1.12003004E7;1.12003004E7;ALTA;;;
2168;Marca_2;Producto_914;45;1.12003004E7;1.12003004E7;VENTA;;;
1263;Marca_2;Producto_720;34;1.12003004E7;1.12003004E7;ALTA;;;
3641;Marca_5;Producto_2013;69;1.12003004E7;1.12003004E7;ALTA;;;
2530;Marca_1;Producto_947;14;1.12003004E7;1.12003004E7;VENTA;;;
2020;Marca_1;Producto_3841;9;1.12003004E7;1.12003004E7;BAJA;;;
2064;Marca_2;Producto_2263;3;1.12003004E7;1.12003004E7;ALTA;;;
2765;Marca_5;Producto_601;11;1.12003004E7;1.12003004E7;COMPRA;;;
2797;Marca_5;Producto_4276;32;1.12003004E7;1.12003004E7;VENTA;;;
580;Marca_2;Producto_4958;4;1.12003004E7;1.12003004E7;ALTA;;;
2166;Marca_2;Producto_2771;13;1.12003004E7;1.12003004E7;COMPRA;;;
2653;Marca_2;Producto_4448;9;1.12003004E7;1.12003004E7;ALTA;;;
2025;Marca_5;Producto_281;2;1.12003004E7;1.12003004E7;COMPRA;;;
3701;Marca_5;Producto_2266;63;1.12003004E7;1.12003004E7;BAJA;;;
163;Marca_4;Producto_1108;25;1.12003004E7;1.12003004E7;ALTA;;;
3324;Marca_3;Producto_2118;32;1.12003004E7;1.12003004E7;BAJA;;;
3489;Marca_1;Producto_3191;26;1.12003004E7;1.12003004E7;ALTA;;;
828;Marca_5;Producto_613;1;1.12003004E7;1.12003004E7;VENTA;;;
2975;Marca_1;Producto_4633;64;1.12003004E7;1.12003004E7;ALTA;;;
3951;Marca_1;Producto_4494;51;1.12003004E7;1.12003004E7;ALTA;;;
3296;Marca_4;Producto_2846;11;1.12003004E7;1.12003004E7;ALTA;;;
3570;Marca_1;Producto_2672;19;1.12003004E7;1.12003004E7;COMPRA;;;
1488;Marca_1;Producto_2099;3;1.12003004E7;1.12003004E7;ALTA;;;
3868;Marca_3;Producto_2595;29;1.12003004E7;1.12003004E7;ALTA;;;
825;Marca_1;Producto_4671;83;1.12003004E7;1.12003004E7;COMPRA;;;
3886;Marca_2;Producto_2101;1;1.12003004E7;1.12003004E7;BAJA;;;
2789;Marca_4;Producto_2837;1;1.12003004E7;1.12003004E7;COMPRA;;;
220;Marca_2;Producto_967;31;1.12003004E7;1.12003004E7;BAJA;;;
2677;Marca_5;Producto_1718;13;1.12003004E7;1.12003004E7;ALTA;;;
834;Marca_4;Producto_3175;74;1.12003004E7;1.12003004E7;VENTA;;;
2051;Marca_2;Producto_723;9;1.12003004E7;1.12003004E7;VENTA;;;
2605;Marca_1;Producto_348;16;1.12003004E7;1.12003004E7;VENTA;;;
3634;Marca_2;Producto_3380;14;1.12003004E7;1.12003004E7;ALTA;;;
1325;Marca_3;Producto_3711;5;1.12003004E7;1.12003004E7;ALTA;;;
2662;Marca_5;Producto_1902;24;1.12003004E7;1.12003004E7;COMPRA;;;
2685;Marca_4;Producto_3973;6;1.12003004E7;1.12003004E7;VENTA;;;
2107;Marca_3;Producto_630;35;1.12003004E7;1.12003004E7;VENTA;;;
1057;Marca_5;Producto_3532;46;1.12003004E7;1.12003004E7;COMPRA;;;
16;Marca_2;Producto_3328;9;1.12003004E7;1.12003004E7;ALTA;;;
2649;Marca_4;Producto_141;16;1.12003004E7;1.12003004E7;BAJA;;;
1057;Marca_2;Producto_3145;1;1.12003004E7;1.12003004E7;BAJA;;;
3734;Marca_3;Producto_3090;58;1.12003004E7;1.12003004E7;ALTA;;;
2658;Marca_3;Producto_1434;21;1.12003004E7;1.12003004E7;ALTA;;;
2710;Marca_3;Producto_4009;41;1.12003004E7;1.12003004E7;ALTA;;;
567;Marca_1;Producto_773;4;1.12003004E7;1.12003004E7;ALTA;;;
2521;Marca_2;Producto_4049;10;1.12003004E7;1.12003004E7;BAJA;;;
3520;Marca_1;Producto_3320;51;1.12003004E7;1.12003004E7;VENTA;;;
1319;Marca_4;Producto_1243;5;1.12003004E7;1.12003004E7;VENTA;;;
2642;Marca_3;Producto_4688;42;1.12003004E7;1.12003004E7;ALTA;;;
2341;Marca_5;Producto_4245;28;1.12003004E7;1.12003004E7;ALTA;;;
3053;Marca_2;Producto_4634;22;1.12003004E7;1.12003004E7;BAJA;;;
3895;Marca_3;Producto_4198;51;1.12003004E7;1.12003004E7;VENTA;;;
1681;Marca_1;Producto_2106;17;1.12003004E7;1.12003004E7;VENTA;;;
3697;Marca_1;Producto_3709;1;1.12003004E7;1.12003004E7;VENTA;;;
52;Marca_1;Producto_4370;23;1.12003004E7;1.12003004E7;COMPRA;;;
3783;Marca_1;Producto_1221;3;1.12003004E7;1.12003004E7;VENTA;;;
1234;Marca_5;Producto_1231;2;1.12003004E7;1.12003004E7;ALTA;;;
752;Marca_1;Producto_4506;10;1.12003004E7;1.12003004E7;BAJA;;;
3375;Marca_2;Producto_1400;21;1.12003004E7;1.12003004E7;VENTA;;;
2242;Marca_2;Producto_2798;4;1.12003004E7;1.12003004E7;VENTA;;;
1243;Marca_4;Producto_703;60;1.12003004E7;1.12003004E7;ALTA;;;
3167;Marca_2;Producto_3377;5;1.12003004E7;1.12003004E7;BAJA;;;
3068;Marca_4;Producto_3702;51;1.12003004E7;1.12003004E7;BAJA;;;
2235;Marca_5;Producto_3341;20;1.12003004E7;1.12003004E7;ALTA;;;
1601;Marca_3;Producto_2178;2;1.12003004E7;1.12003004E7;BAJA;;;
1958;Marca_3;Producto_3644;5;1.12003004E7;1.12003004E7;ALTA;;;
2331;Marca_5;Producto_3932;64;1.12003004E7;1.12003004E7;BAJA;;;
2783;Marca_5;Producto_798;72;1.12003004E7;1.12003004E7;COMPRA;;;
3763;Marca_5;Producto_4954;47;1.12003004E7;1.12003004E7;BAJA;;;
3078;Marca_4;Producto_3688;4;1.12003004E7;1.12003004E7;BAJA;;;
1600;Marca_1;Producto_1367;15;1.12003004E7;1.12003004E7;BAJA;;;
2607;Marca_1;Producto_2842;3;1.12003004E7;1.12003004E7;VENTA;;;
1515;Marca_4;Producto_3860;59;1.12003004E7;1.12003004E7;ALTA;;;
1384;Marca_1;Producto_1441;38;1.12003004E7;1.12003004E7;ALTA;;;
3654;Marca_3;Producto_2812;3;1.12003004E7;1.12003004E7;ALTA;;;
2997;Marca_5;Producto_3969;41;1.12003004E7;1.12003004E7;BAJA;;;
820;Marca_1;Producto_1334;30;1.12003004E7;1.12003004E7;ALTA;;;
104;Marca_4;Producto_1153;38;1.12003004E7;1.12003004E7;ALTA;;;
3818;Marca_5;Producto_885;5;1.12003004E7;1.12003004E7;VENTA;;;
1487;Marca_1;Producto_1481;12;1.12003004E7;1.12003004E7;BAJA;;;
3658;Marca_1;Producto_943;9;1.12003004E7;1.12003004E7;COMPRA;;;
2667;Marca_3;Producto_4168;43;1.12003004E7;1.12003004E7;BAJA;;;
868;Marca_2;Producto_536;88;1.12003004E7;1.12003004E7;ALTA;;;
3426;Marca_3;Producto_2883;4;1.12003004E7;1.12003004E7;ALTA;;;
1865;Marca_4;Producto_3850;12;1.12003004E7;1.12003004E7;ALTA;;;
3297;Marca_2;Producto_4960;7;1.12003004E7;1.12003004E7;ALTA;;;
3961;Marca_1;Producto_912;40;1.12003004E7;1.12003004E7;ALTA;;;
1625;Marca_3;Producto_2312;1;1.12003004E7;1.12003004E7;BAJA;;;
2922;Marca_5;Producto_1740;22;1.12003004E7;1.12003004E7;ALTA;;;
3670;Marca_3;Producto_2118;30;1.12003004E7;1.12003004E7;COMPRA;;;
27;Marca_4;Producto_4082;22;1.12003004E7;1.12003004E7;BAJA;;;
2503;Marca_5;Producto_4338;8;1.12003004E7;1.12003004E7;COMPRA;;;
2615;Marca_2;Producto_3344;53;1.12003004E7;1.12003004E7;ALTA;;;
2029;Marca_2;Producto_533;51;1.12003004E7;1.12003004E7;COMPRA;;;
1286;Marca_3;Producto_4299;1;1.12003004E7;1.12003004E7;ALTA;;;
1787;Marca_3;Producto_4390;15;1.12003004E7;1.12003004E7;COMPRA;;;
155;Marca_3;Producto_1209;26;1.12003004E7;1.12003004E7;BAJA;;;
615;Marca_3;Producto_117;28;1.12003004E7;1.12003004E7;BAJA;;;
3724;Marca_1;Producto_1510;58;1.12003004E7;1.12003004E7;ALTA;;;
691;Marca_2;Producto_1297;67;1.12003004E7;1.12003004E7;ALTA;;;
3591;Marca_5;Producto_2662;45;1.12003004E7;1.12003004E7;VENTA;;;
172;Marca_5;Producto_4165;18;1.12003004E7;1.12003004E7;VENTA;;;
170;Marca_5;Producto_3271;36;1.12003004E7;1.12003004E7;VENTA;;;
3804;Marca_3;Producto_1075;56;1.12003004E7;1.12003004E7;COMPRA;;;
2421;Marca_2;Producto_2262;44;1.12003004E7;1.12003004E7;ALTA;;;
2414;Marca_1;Producto_1337;32;1.12003004E7;1.12003004E7;ALTA;;;
1844;Marca_1;Producto_614;14;1.12003004E7;1.12003004E7;BAJA;;;
3879;Marca_1;Producto_4993;20;1.12003004E7;1.12003004E7;COMPRA;;;
708;Marca_1;Producto_2179;34;1.12003004E7;1.12003004E7;ALTA;;;
2944;Marca_3;Producto_3541;4;1.12003004E7;1.12003004E7;VENTA;;;
1264;Marca_4;Producto_751;91;1.12003004E7;1.12003004E7;VENTA;;;
2910;Marca_3;Producto_1070;25;1.12003004E7;1.12003004E7;BAJA;;;
2798;Marca_4;Producto_4285;10;1.12003004E7;1.12003004E7;ALTA;;;
2708;Marca_3;Producto_4391;44;1.12003004E7;1.12003004E7;BAJA;;;
700;Marca_2;Producto_3000;9;1.12003004E7;1.12003004E7;BAJA;;;
3643;Marca_5;Producto_3932;12;1.12003004E7;1.12003004E7;ALTA;;;
1324;Marca_2;Producto_4074;3;1.12003004E7;1.12003004E7;COMPRA;;;
1404;Marca_4;Producto_3870;26;1.12003004E7;1.12003004E7;ALTA;;;
755;Marca_3;Producto_944;38;1.12003004E7;1.12003004E7;BAJA;;;
2812;Marca_2;Producto_3712;14;1.12003004E7;1.12003004E7;ALTA;;;
2725;Marca_5;Producto_2967;12;1.12003004E7;1.12003004E7;BAJA;;;
3673;Marca_1;Producto_2852;31;1.12003004E7;1.12003004E7;COMPRA;;;
3391;Marca_1;Producto_1895;42;1.12003004E7;1.12003004E7;ALTA;;;
2485;Marca_1;Producto_348;6;1.12003004E7;1.12003004E7;ALTA;;;
1071;Marca_4;Producto_4857;69;1.12003004E7;1.12003004E7;ALTA;;;
1238;Marca_2;Producto_1121;7;1.12003004E7;1.12003004E7;BAJA;;;
721;Marca_3;Producto_2121;51;1.12003004E7;1.12003004E7;COMPRA;;;
3021;Marca_1;Producto_783;2;1.12003004E7;1.12003004E7;VENTA;;;
1832;Marca_4;Producto_4123;6;1.12003004E7;1.12003004E7;VENTA;;;
429;Marca_3;Producto_2353;97;1.12003004E7;1.12003004E7;COMPRA;;;
1939;Marca_1;Producto_332;33;1.12003004E7;1.12003004E7;ALTA;;;
3325;Marca_2;Producto_4674;13;1.12003004E7;1.12003004E7;VENTA;;;
2873;Marca_2;Producto_220;12;1.12003004E7;1.12003004E7;VENTA;;;
2678;Marca_2;Producto_4230;22;1.12003004E7;1.12003004E7;ALTA;;;
1816;Marca_4;Producto_2474;28;1.12003004E7;1.12003004E7;COMPRA;;;
3894;Marca_4;Producto_4591;42;1.12003004E7;1.12003004E7;BAJA;;;
2594;Marca_4;Producto_4903;17;1.12003004E7;1.12003004E7;ALTA;;;
3153;Marca_4;Producto_645;51;1.12003004E7;1.12003004E7;VENTA;;;
2095;Marca_5;Producto_2891;19;1.12003004E7;1.12003004E7;VENTA;;;
3058;Marca_4;Producto_1378;7;1.12003004E7;1.12003004E7;VENTA;;;
3540;Marca_4;Producto_4608;38;1.12003004E7;1.12003004E7;ALTA;;;
3936;Marca_2;Producto_3863;64;1.12003004E7;1.12003004E7;COMPRA;;;
1380;Marca_4;Producto_3446;25;1.12003004E7;1.12003004E7;BAJA;;;
2983;Marca_5;Producto_4021;66;1.12003004E7;1.12003004E7;ALTA;;;
3496;Marca_4;Producto_2319;5;1.12003004E7;1.12003004E7;COMPRA;;;
462;Marca_5;Producto_1234;54;1.12003004E7;1.12003004E7;COMPRA;;;
1197;Marca_2;Producto_3605;28;1.12003004E7;1.12003004E7;BAJA;;;
574;Marca_2;Producto_4765;80;1.12003004E7;1.12003004E7;VENTA;;;
738;Marca_3;Producto_988;69;1.12003004E7;1.12003004E7;COMPRA;;;
1520;Marca_3;Producto_4672;54;1.12003004E7;1.12003004E7;ALTA;;;
3682;Marca_5;Producto_4476;27;1.12003004E7;1.12003004E7;VENTA;;;
446;Marca_5;Producto_4050;11;1.12003004E7;1.12003004E7;COMPRA;;;
2003;Marca_2;Producto_3359;48;1.12003004E7;1.12003004E7;ALTA;;;
3031;Marca_4;Producto_4880;20;1.12003004E7;1.12003004E7;COMPRA;;;
3573;Marca_2;Producto_3515;6;1.12003004E7;1.12003004E7;ALTA;;;
3726;Marca_5;Producto_4178;76;1.12003004E7;1.12003004E7;ALTA;;;
2806;Marca_2;Producto_2029;30;1.12003004E7;1.12003004E7;COMPRA;;;
780;Marca_3;Producto_4452;3;1.12003004E7;1.12003004E7;COMPRA;;;
2614;Marca_1;Producto_3294;7;1.12003004E7;1.12003004E7;ALTA;;;
2345;Marca_4;Producto_4781;40;1.12003004E7;1.12003004E7;VENTA;;;
192;Marca_4;Producto_2837;2;1.12003004E7;1.12003004E7;ALTA;;;
1482;Marca_3;Producto_3888;56;1.12003004E7;1.12003004E7;VENTA;;;
3311;Marca_4;Producto_1461;43;1.12003004E7;1.12003004E7;BAJA;;;
1217;Marca_4;Producto_1807;90;1.12003004E7;1.12003004E7;COMPRA;;;
1959;Marca_2;Producto_3828;13;1.12003004E7;1.12003004E7;VENTA;;;
3700;Marca_4;Producto_3392;2;1.12003004E7;1.12003004E7;COMPRA;;;
3764;Marca_2;Producto_1891;79;1.12003004E7;1.12003004E7;ALTA;;;
2335;Marca_1;Producto_3893;1;1.12003004E7;1.12003004E7;VENTA;;;
934;Marca_2;Producto_4491;80;1.12003004E7;1.12003004E7;ALTA;;;
1796;Marca_4;Producto_772;7;1.12003004E7;1.12003004E7;VENTA;;;
1968;Marca_3;Producto_2510;34;1.12003004E7;1.12003004E7;ALTA;;;
3800;Marca_5;Producto_4830;31;1.12003004E7;1.12003004E7;ALTA;;;
3014;Marca_2;Producto_3629;60;1.12003004E7;1.12003004E7;ALTA;;;
700;Marca_2;Producto_1008;5;1.12003004E7;1.12003004E7;BAJA;;;
3693;Marca_4;Producto_4559;14;1.12003004E7;1.12003004E7;ALTA;;;
2307;Marca_5;Producto_1444;20;1.12003004E7;1.12003004E7;BAJA;;;
922;Marca_2;Producto_1395;8;1.12003004E7;1.12003004E7;BAJA;;;
3927;Marca_5;Producto_2483;54;1.12003004E7;1.12003004E7;BAJA;;;
3460;Marca_4;Producto_2949;13;1.12003004E7;1.12003004E7;ALTA;;;
2904;Marca_2;Producto_3130;47;1.12003004E7;1.12003004E7;ALTA;;;
2988;Marca_5;Producto_295;49;1.12003004E7;1.12003004E7;COMPRA;;;
100;Marca_1;Producto_2835;20;1.12003004E7;1.12003004E7;ALTA;;;
686;Marca_5;Producto_789;3;1.12003004E7;1.12003004E7;ALTA;;;
97;Marca_4;Producto_170;8;1.12003004E7;1.12003004E7;VENTA;;;
3749;Marca_1;Producto_3084;6;1.12003004E7;1.12003004E7;COMPRA;;;
1714;Marca_4;Producto_3883;29;1.12003004E7;1.12003004E7;COMPRA;;;
1632;Marca_1;Producto_4287;29;1.12003004E7;1.12003004E7;ALTA;;;
3393;Marca_1;Producto_2941;29;1.12003004E7;1.12003004E7;BAJA;;;
3580;Marca_3;Producto_3399;21;1.12003004E7;1.12003004E7;VENTA;;;
78;Marca_4;Producto_1300;81;1.12003004E7;1.12003004E7;ALTA;;;
2119;Marca_5;Producto_1357;38;1.12003004E7;1.12003004E7;BAJA;;;
2264;Marca_1;Producto_2731;40;1.12003004E7;1.12003004E7;BAJA;;;
2903;Marca_5;Producto_272;48;1.12003004E7;1.12003004E7;ALTA;;;
1740;Marca_2;Producto_923;28;1.12003004E7;1.12003004E7;VENTA;;;
3128;Marca_3;Producto_2652;6;1.12003004E7;1.12003004E7;COMPRA;;;
139;Marca_5;Producto_2534;32;1.12003004E7;1.12003004E7;ALTA;;;
3568;Marca_1;Producto_2043;26;1.12003004E7;1.12003004E7;BAJA;;;
2130;Marca_3;Producto_660;18;1.12003004E7;1.12003004E7;VENTA;;;
1053;Marca_5;Producto_21;66;1.12003004E7;1.12003004E7;VENTA;;;
1670;Marca_2;Producto_301;42;1.12003004E7;1.12003004E7;ALTA;;;
89;Marca_2;Producto_3451;1;1.12003004E7;1.12003004E7;BAJA;;;
850;Marca_2;Producto_2452;49;1.12003004E7;1.12003004E7;ALTA;;;
2269;Marca_1;Producto_669;63;1.12003004E7;1.12003004E7;COMPRA;;;
1552;Marca_3;Producto_2439;12;1.12003004E7;1.12003004E7;ALTA;;;
1800;Marca_5;Producto_3651;22;1.12003004E7;1.12003004E7;ALTA;;;
2200;Marca_3;Producto_531;9;1.12003004E7;1.12003004E7;VENTA;;;
2276;Marca_3;Producto_3604;40;1.12003004E7;1.12003004E7;BAJA;;;
2712;Marca_1;Producto_166;14;1.12003004E7;1.12003004E7;BAJA;;;
755;Marca_1;Producto_1029;11;1.12003004E7;1.12003004E7;VENTA;;;
541;Marca_3;Producto_4212;29;1.12003004E7;1.12003004E7;COMPRA;;;
3615;Marca_3;Producto_4732;7;1.12003004E7;1.12003004E7;ALTA;;;
2379;Marca_4;Producto_1706;33;1.12003004E7;1.12003004E7;COMPRA;;;
2072;Marca_5;Producto_2075;7;1.12003004E7;1.12003004E7;VENTA;;;
468;Marca_4;Producto_4434;2;1.12003004E7;1.12003004E7;ALTA;;;
1368;Marca_2;Producto_3615;24;1.12003004E7;1.12003004E7;ALTA;;;
655;Marca_5;Producto_1913;54;1.12003004E7;1.12003004E7;ALTA;;;
273;Marca_4;Producto_4461;31;1.12003004E7;1.12003004E7;ALTA;;;
1581;Marca_1;Producto_4093;12;1.12003004E7;1.12003004E7;VENTA;;;
163;Marca_1;Producto_2227;25;1.12003004E7;1.12003004E7;ALTA;;;
269;Marca_5;Producto_3349;1;1.12003004E7;1.12003004E7;BAJA;;;
3301;Marca_4;Producto_812;65;1.12003004E7;1.12003004E7;VENTA;;;
1436;Marca_4;Producto_203;31;1.12003004E7;1.12003004E7;VENTA;;;
2586;Marca_1;Producto_2306;32;1.12003004E7;1.12003004E7;ALTA;;;
604;Marca_4;Producto_1946;45;1.12003004E7;1.12003004E7;BAJA;;;
1605;Marca_4;Producto_3642;27;1.12003004E7;1.12003004E7;BAJA;;;
2914;Marca_3;Producto_222;10;1.12003004E7;1.12003004E7;ALTA;;;
2342;Marca_2;Producto_4061;2;1.12003004E7;1.12003004E7;COMPRA;;;
2224;Marca_5;Producto_2969;82;1.12003004E7;1.12003004E7;VENTA;;;
1560;Marca_4;Producto_677;12;1.12003004E7;1.12003004E7;ALTA;;;
3764;Marca_4;Producto_304;5;1.12003004E7;1.12003004E7;COMPRA;;;
2971;Marca_1;Producto_384;16;1.12003004E7;1.12003004E7;BAJA;;;
1647;Marca_2;Producto_4061;46;1.12003004E7;1.12003004E7;BAJA;;;
1015;Marca_3;Producto_3638;3;1.12003004E7;1.12003004E7;COMPRA;;;
3657;Marca_2;Producto_3231;7;1.12003004E7;1.12003004E7;ALTA;;;
1791;Marca_4;Producto_1852;38;1.12003004E7;1.12003004E7;ALTA;;;
2078;Marca_2;Producto_3418;32;1.12003004E7;1.12003004E7;ALTA;;;
2925;Marca_1;Producto_2847;13;1.12003004E7;1.12003004E7;VENTA;;;
64;Marca_5;Producto_1031;8;1.12003004E7;1.12003004E7;ALTA;;;
2895;Marca_2;Producto_1934;10;1.12003004E7;1.12003004E7;ALTA;;;
491;Marca_1;Producto_40;1;1.12003004E7;1.12003004E7;VENTA;;;
2635;Marca_3;Producto_3097;15;1.12003004E7;1.12003004E7;COMPRA;;;
1727;Marca_1;Producto_323;51;1.12003004E7;1.12003004E7;VENTA;;;
2668;Marca_2;Producto_2564;72;1.12003004E7;1.12003004E7;BAJA;;;
3201;Marca_5;Producto_2424;20;1.12003004E7;1.12003004E7;ALTA;;;
1448;Marca_1;Producto_3716;4;1.12003004E7;1.12003004E7;ALTA;;;
3540;Marca_1;Producto_2985;21;1.12003004E7;1.12003004E7;BAJA;;;
2750;Marca_4;Producto_505;10;1.12003004E7;1.12003004E7;COMPRA;;;
2491;Marca_1;Producto_1712;15;1.12003004E7;1.12003004E7;VENTA;;;
1333;Marca_2;Producto_2632;6;1.12003004E7;1.12003004E7;BAJA;;;
192;Marca_2;Producto_2504;77;1.12003004E7;1.12003004E7;ALTA;;;
3472;Marca_2;Producto_3439;5;1.12003004E7;1.12003004E7;COMPRA;;;
1840;Marca_2;Producto_3640;19;1.12003004E7;1.12003004E7;BAJA;;;
1418;Marca_1;Producto_1977;10;1.12003004E7;1.12003004E7;COMPRA;;;
1966;Marca_1;Producto_37;87;1.12003004E7;1.12003004E7;ALTA;;;
586;Marca_1;Producto_2153;55;1.12003004E7;1.12003004E7;COMPRA;;;
859;Marca_1;Producto_3163;7;1.12003004E7;1.12003004E7;ALTA;;;
2035;Marca_4;Producto_597;3;1.12003004E7;1.12003004E7;VENTA;;;
1636;Marca_5;Producto_3857;1;1.12003004E7;1.12003004E7;VENTA;;;
3185;Marca_4;Producto_3914;19;1.12003004E7;1.12003004E7;COMPRA;;;
1950;Marca_1;Producto_4678;11;1.12003004E7;1.12003004E7;ALTA;;;
1179;Marca_5;Producto_1973;51;1.12003004E7;1.12003004E7;VENTA;;;
2602;Marca_3;Producto_93;66;1.12003004E7;1.12003004E7;VENTA;;;
1542;Marca_2;Producto_3413;56;1.12003004E7;1.12003004E7;BAJA;;;
834;Marca_4;Producto_3383;6;1.12003004E7;1.12003004E7;ALTA;;;
2164;Marca_3;Producto_4246;53;1.12003004E7;1.12003004E7;COMPRA;;;
1488;Marca_5;Producto_3280;4;1.12003004E7;1.12003004E7;BAJA;;;
1483;Marca_2;Producto_1887;7;1.12003004E7;1.12003004E7;VENTA;;;
418;Marca_4;Producto_4265;26;1.12003004E7;1.12003004E7;ALTA;;;
3425;Marca_3;Producto_4582;1;1.12003004E7;1.12003004E7;VENTA;;;
944;Marca_2;Producto_4701;48;1.12003004E7;1.12003004E7;COMPRA;;;
